year,player_id,name,country,goals,assists,yellow_cards,red_cards,minutes_played,img_url
2018,245537,Nabil Bentaleb,Algeria,7,4,6,1,2256,https://img.a.transfermarkt.technology/portrait/header/245537-1672670443.jpg?lm=1
2018,60799,Wilson Eduardo,Angola,15,8,2,1,2472,https://img.a.transfermarkt.technology/portrait/header/60799-1669801054.png?lm=1
2018,227081,Joaquín Correa,Argentina,9,5,8,2,2729,https://img.a.transfermarkt.technology/portrait/header/227081-1724826843.jpg?lm=1
2018,39153,Gonzalo Higuaín,Argentina,19,6,6,1,3504,https://img.a.transfermarkt.technology/portrait/header/39153-1683728765.jpg?lm=1
2018,45599,Emiliano Insúa,Argentina,1,3,3,1,2452,https://img.a.transfermarkt.technology/portrait/header/45599-1583574333.JPG?lm=1
2018,67235,Martín Rolle,Argentina,0,2,1,1,1304,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2018,73623,Luis Ibáñez,Argentina,0,0,5,1,901,https://img.a.transfermarkt.technology/portrait/header/73623-1587821248.jpg?lm=1
2018,75446,Pablo de Blasis,Argentina,4,1,1,1,1606,https://img.a.transfermarkt.technology/portrait/header/75446-1532594944.jpg?lm=1
2018,76163,Franco Vázquez,Argentina,7,10,11,1,3983,https://img.a.transfermarkt.technology/portrait/header/76163-1448984638.jpg?lm=1
2018,115507,Bruno Zuculini,Argentina,0,0,0,1,61,https://img.a.transfermarkt.technology/portrait/header/115507-1625771265.png?lm=1
2018,193782,Lucas Alario,Argentina,13,7,2,1,2057,https://img.a.transfermarkt.technology/portrait/header/193782-1663065205.png?lm=1
2018,284321,Germán Conti,Argentina,0,0,1,1,538,https://img.a.transfermarkt.technology/portrait/header/284321-1724348811.png?lm=1
2018,138091,Mustafa Amini,Australia,3,6,1,1,1812,https://img.a.transfermarkt.technology/portrait/header/138091-1594900367.jpg?lm=1
2018,40074,Stefan Ilsanker,Austria,0,2,7,1,2282,https://img.a.transfermarkt.technology/portrait/header/40074-1532352062.jpg?lm=1
2018,263361,Maximilian Wöber,Austria,0,2,2,1,1421,https://img.a.transfermarkt.technology/portrait/header/263361-1661532387.png?lm=1
2018,168157,Leander Dendoncker,Belgium,0,0,3,2,692,https://img.a.transfermarkt.technology/portrait/header/168157-1662059450.jpg?lm=1
2018,129580,Alexander Corryn,Belgium,0,0,2,1,428,https://img.a.transfermarkt.technology/portrait/header/129580-1626767614.jpg?lm=1
2018,234193,Birger Verstraete,Belgium,5,2,8,1,2206,https://img.a.transfermarkt.technology/portrait/header/234193-1608908875.jpg?lm=1
2018,289587,Aaron Leya Iseka,Belgium,3,0,2,1,1140,https://img.a.transfermarkt.technology/portrait/header/289587-1706602981.jpg?lm=1
2018,383372,Aristote Nkaka,Belgium,0,1,7,1,1368,https://img.a.transfermarkt.technology/portrait/header/383372-1486462599.jpg?lm=1
2018,238639,Steve Mounié,Benin,5,5,0,1,2345,https://img.a.transfermarkt.technology/portrait/header/238639-1722849465.jpg?lm=1
2018,94807,Ognjen Vranjes,Bosnia-Herzegovina,3,0,13,1,2213,https://img.a.transfermarkt.technology/portrait/header/94807-1669643216.png?lm=1
2018,259953,Rade Krunic,Bosnia-Herzegovina,3,3,5,1,1520,https://img.a.transfermarkt.technology/portrait/header/259953-1661350943.jpg?lm=1
2018,292733,Ícaro,Brazil,1,0,2,2,1150,https://img.a.transfermarkt.technology/portrait/header/292733-1477480305.png?lm=1
2018,312123,Lucas Possignolo,Brazil,1,0,2,2,2347,https://img.a.transfermarkt.technology/portrait/header/312123-1510157764.jpg?lm=1
2018,4811,Hilton,Brazil,0,0,4,1,2603,https://img.a.transfermarkt.technology/portrait/header/4811-1556289804.jpg?lm=1
2018,15951,Dani Alves,Brazil,1,4,5,1,1306,https://img.a.transfermarkt.technology/portrait/header/15951-1635327520.jpg?lm=1
2018,25737,Rodolfo,Brazil,2,1,3,1,1092,https://img.a.transfermarkt.technology/portrait/header/25737-1557527407.png?lm=1
2018,48974,Luiz Adriano,Brazil,11,4,5,1,2323,https://img.a.transfermarkt.technology/portrait/header/48974-1665561133.png?lm=1
2018,53286,Maurício,Brazil,4,2,5,1,3161,https://img.a.transfermarkt.technology/portrait/header/53286-1664191566.png?lm=1
2018,55250,Titi,Brazil,0,0,7,1,2783,https://img.a.transfermarkt.technology/portrait/header/55250-1615775454.jpeg?lm=1
2018,59333,Diego Ângelo,Brazil,4,4,4,1,2952,https://img.a.transfermarkt.technology/portrait/header/59333-1545499726.jpeg?lm=1
2018,61892,Rafael,Brazil,0,2,8,1,2405,https://img.a.transfermarkt.technology/portrait/header/61892-1563889964.jpg?lm=1
2018,57186,Bakary Koné,Burkina Faso,0,0,3,1,2256,https://img.a.transfermarkt.technology/portrait/header/57186-1564692973.png?lm=1
2018,291140,Cédric Yambéré,Central African Republic,1,1,4,1,2641,https://img.a.transfermarkt.technology/portrait/header/291140-1554248716.png?lm=1
2018,75852,Miiko Albornoz,Chile,1,4,4,1,1591,https://img.a.transfermarkt.technology/portrait/header/75852-1532071764.jpg?lm=1
2018,215616,Erick Pulgar,Chile,3,2,6,1,2185,https://img.a.transfermarkt.technology/portrait/header/215616-1643971374.png?lm=1
2018,196693,Tim Chow,Chinese Taipei,1,0,2,1,341,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2018,262999,Cristian Arango,Colombia,3,3,4,1,1032,https://img.a.transfermarkt.technology/portrait/header/262999-1678025779.jpg?lm=1
2018,338962,Alfredo Morelos,Colombia,22,16,17,1,3631,https://img.a.transfermarkt.technology/portrait/header/338962-1663162366.jpg?lm=1
2018,111893,Giancarlo González,Costa Rica,0,1,3,1,1417,https://img.a.transfermarkt.technology/portrait/header/111893-1618677646.JPG?lm=1
2018,28140,Max Gradel,Cote d'Ivoire,12,6,7,1,3090,https://img.a.transfermarkt.technology/portrait/header/28140-1705940840.png?lm=1
2018,57216,Ismaël Traoré,Cote d'Ivoire,5,0,2,1,2898,https://img.a.transfermarkt.technology/portrait/header/57216-1697463525.png?lm=1
2018,70209,Adama Traoré,Cote d'Ivoire,0,0,2,1,1171,https://img.a.transfermarkt.technology/portrait/header/70209-1473155179.jpg?lm=1
2018,163663,Wilfried Kanon,Cote d'Ivoire,0,1,3,1,2440,https://img.a.transfermarkt.technology/portrait/header/163663-1562247803.jpg?lm=1
2018,170495,Ismael Diomande,Cote d'Ivoire,0,2,3,1,954,https://img.a.transfermarkt.technology/portrait/header/170495-1633107282.png?lm=1
2018,286384,Eric Bailly,Cote d'Ivoire,0,0,1,1,1101,https://img.a.transfermarkt.technology/portrait/header/286384-1696075364.png?lm=1
2018,364827,Cédric Kipré,Cote d'Ivoire,0,1,4,1,1391,https://img.a.transfermarkt.technology/portrait/header/364827-1723832143.png?lm=1
2018,46083,Domagoj Vida,Croatia,1,1,7,2,2651,https://img.a.transfermarkt.technology/portrait/header/46083-1728415235.png?lm=1
2018,131327,Jozo Simunovic,Croatia,0,0,1,2,1748,https://img.a.transfermarkt.technology/portrait/header/131327-1450345223.jpg?lm=1
