year,player_id,name,country,goals,assists,yellow_cards,red_cards,minutes_played,img_url
2012,155050,Sharif Mukhammad,Afghanistan,0,0,0,0,57,https://img.a.transfermarkt.technology/portrait/header/155050-1611774975.jpg?lm=1
2012,35607,Armend Dallku,Albania,0,1,4,0,1620,https://img.a.transfermarkt.technology/portrait/header/35607-1670838407.png?lm=1
2012,38267,Mergim Mavraj,Albania,0,0,5,0,1606,https://img.a.transfermarkt.technology/portrait/header/38267-1627323195.jpg?lm=1
2012,58514,Elis Bakaj,Albania,6,2,5,0,1320,https://img.a.transfermarkt.technology/portrait/header/58514-1616166994.png?lm=1
2012,47435,Andi Lila,Albania,1,0,7,0,1297,https://img.a.transfermarkt.technology/portrait/header/47435-1577735350.JPG?lm=1
2012,59150,Ahmed Januzi,Albania,4,0,3,0,943,https://img.a.transfermarkt.technology/portrait/header/59150-1599922778.jpg?lm=1
2012,54714,Emiljano Vila,Albania,0,0,3,0,855,https://img.a.transfermarkt.technology/portrait/header/54714-1605771740.jpg?lm=1
2012,33042,Migjen Basha,Albania,1,0,2,0,746,https://img.a.transfermarkt.technology/portrait/header/33042-1516967026.png?lm=1
2012,37795,Astrit Ajdarevic,Albania,1,1,1,0,731,https://img.a.transfermarkt.technology/portrait/header/37795-1479731314.jpg?lm=1
2012,12149,Lorik Cana,Albania,0,0,6,0,629,https://img.a.transfermarkt.technology/portrait/header/12149-1418653478.jpg?lm=1
2012,6075,Erjon Bogdani,Albania,1,0,0,0,304,https://img.a.transfermarkt.technology/portrait/header/6075-1481706845.jpg?lm=1
2012,57162,Sofiane Feghouli,Algeria,6,4,4,0,1839,https://img.a.transfermarkt.technology/portrait/header/57162-1695219817.png?lm=1
2012,8060,Carl Medjani,Algeria,1,2,1,0,1697,https://img.a.transfermarkt.technology/portrait/header/8060-1546172376.jpg?lm=1
2012,34226,Djamel Abdoun,Algeria,4,9,2,0,1566,https://img.a.transfermarkt.technology/portrait/header/s_34226_703_2013_09_26_1.jpg?lm=1
2012,144779,Saphir Taïder,Algeria,3,0,5,0,1518,https://img.a.transfermarkt.technology/portrait/header/144779-1583613481.jpg?lm=1
2012,57170,Féthi Harek,Algeria,0,0,3,0,1399,https://img.a.transfermarkt.technology/portrait/header/s_57170_595_2012_1.jpg?lm=1
2012,80293,Aïssa Mandi,Algeria,1,0,1,0,1392,https://img.a.transfermarkt.technology/portrait/header/80293-1704566125.jpg?lm=1
2012,57368,Sofyane Cherfa,Algeria,0,0,3,0,1373,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2012,80191,Mehdi Mostefa,Algeria,1,1,2,1,1373,https://img.a.transfermarkt.technology/portrait/header/s_80191_3614_2012_1.jpg?lm=1
2012,123921,Mourad Satli,Algeria,0,0,3,0,1350,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2012,77826,Ryad Boudebouz,Algeria,1,4,0,0,1301,https://img.a.transfermarkt.technology/portrait/header/77826-1449589019.jpg?lm=1
2012,132414,Dolly Menga,Angola,2,2,5,0,1555,https://img.a.transfermarkt.technology/portrait/header/132414-1439899267.jpg?lm=1
2012,51191,Djalma,Angola,1,8,1,0,1315,https://img.a.transfermarkt.technology/portrait/header/51191-1567777123.png?lm=1
2012,60799,Wilson Eduardo,Angola,7,1,4,0,1286,https://img.a.transfermarkt.technology/portrait/header/60799-1669801054.png?lm=1
2012,130963,Rudy,Angola,3,6,0,0,1153,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2012,64484,Manucho,Angola,6,3,5,0,1014,https://img.a.transfermarkt.technology/portrait/header/64484-1447238275.jpg?lm=1
2012,37947,Mateus,Angola,3,1,2,0,953,https://img.a.transfermarkt.technology/portrait/header/37947-1510676783.jpg?lm=1
2012,101201,Igor Vetokele,Angola,3,2,1,0,586,https://img.a.transfermarkt.technology/portrait/header/101201-1487775215.jpg?lm=1
2012,69660,Jonás Ramalho,Angola,0,0,0,0,477,https://img.a.transfermarkt.technology/portrait/header/69660-1447151944.jpg?lm=1
2012,2712,Nando Rafael,Angola,3,0,1,0,453,https://img.a.transfermarkt.technology/portrait/header/2712-1438178524.jpg?lm=1
2012,45306,Evandro Brandão,Angola,2,0,2,0,317,https://img.a.transfermarkt.technology/portrait/header/45306-1508857545.jpg?lm=1
2012,14041,Mikele Leigertwood,Antigua and Barbuda,1,0,2,0,1710,https://img.a.transfermarkt.technology/portrait/header/s_14041_1032_2012_1.jpg?lm=1
2012,193078,Zaine Francis-Angol,Antigua and Barbuda,0,1,0,0,614,https://img.a.transfermarkt.technology/portrait/header/s_193078_987_2014_04_08_1.jpg?lm=1
2012,26721,Lucas Biglia,Argentina,3,6,3,0,2798,https://img.a.transfermarkt.technology/portrait/header/26721-1669376509.jpg?lm=1
2012,7520,Esteban Cambiasso,Argentina,3,4,2,0,2273,https://img.a.transfermarkt.technology/portrait/header/7520-1462280899.jpg?lm=1
2012,28003,Lionel Messi,Argentina,35,9,1,0,2220,https://img.a.transfermarkt.technology/portrait/header/28003-1671435885.jpg?lm=1
2012,19948,Willy Caballero,Argentina,0,0,2,0,2160,https://img.a.transfermarkt.technology/portrait/header/19948-1685709633.jpg?lm=1
2012,1161,Javier Zanetti,Argentina,0,0,1,0,2151,https://img.a.transfermarkt.technology/portrait/header/1161-1463994546.jpg?lm=1
2012,2963,Martín Demichelis,Argentina,3,0,9,0,2070,https://img.a.transfermarkt.technology/portrait/header/2963-1461254471.jpg?lm=1
2012,112302,Roberto Pereyra,Argentina,2,1,3,0,1934,https://img.a.transfermarkt.technology/portrait/header/112302-1728415731.png?lm=1
2012,26462,Leandro Fernández,Argentina,0,2,2,0,1870,https://img.a.transfermarkt.technology/portrait/header/26462-1667550976.jpg?lm=1
2012,77003,Tino Costa,Argentina,1,6,8,0,1866,https://img.a.transfermarkt.technology/portrait/header/77003-1448531413.jpg?lm=1
2012,26432,Pablo Batalla,Argentina,8,12,1,0,1858,https://img.a.transfermarkt.technology/portrait/header/26432-1471101248.jpg?lm=1
2012,55735,Henrikh Mkhitaryan,Armenia,20,8,5,0,2281,https://img.a.transfermarkt.technology/portrait/header/55735-1664973670.jpg?lm=1
2012,55734,Gevorg Ghazaryan,Armenia,6,2,2,0,1584,https://img.a.transfermarkt.technology/portrait/header/55734-1633455201.png?lm=1
2012,39280,Yura Movsisyan,Armenia,9,2,2,0,1125,https://img.a.transfermarkt.technology/portrait/header/39280-1538654982.png?lm=1
2012,124891,Aras Özbiliz,Armenia,7,3,1,0,1108,https://img.a.transfermarkt.technology/portrait/header/124891-1600615943.png?lm=1
2012,88102,Karlen Mkrtchyan,Armenia,0,0,3,0,983,https://img.a.transfermarkt.technology/portrait/header/88102-1583172777.png?lm=1
2012,57631,David Yurchenko,Armenia,0,0,0,0,886,https://img.a.transfermarkt.technology/portrait/header/57631-1658925846.png?lm=1
2012,75441,Marcos Pizzelli,Armenia,5,4,2,0,865,https://img.a.transfermarkt.technology/portrait/header/75441-1547245519.png?lm=1
2012,55737,Artur Yedigaryan,Armenia,0,0,4,0,799,https://img.a.transfermarkt.technology/portrait/header/55737-1513244893.jpg?lm=1
2012,15670,Roman Berezovskiy,Armenia,0,0,0,0,771,https://img.a.transfermarkt.technology/portrait/header/15670-1555870266.png?lm=1
2012,119433,Artak Yedigaryan,Armenia,0,0,1,0,491,https://img.a.transfermarkt.technology/portrait/header/119433-1604592309.png?lm=1
2012,60312,Joshua John,Aruba,11,8,2,0,1779,https://img.a.transfermarkt.technology/portrait/header/60312-1564086162.png?lm=1
2012,54265,Ryan McGowan,Australia,0,2,6,0,2070,https://img.a.transfermarkt.technology/portrait/header/54265-1497545008.jpg?lm=1
2012,3357,Mark Schwarzer,Australia,0,0,0,0,1710,https://img.a.transfermarkt.technology/portrait/header/3357-1461241916.jpg?lm=1
2012,51972,Robbie Kruse,Australia,2,6,6,0,1592,https://img.a.transfermarkt.technology/portrait/header/51972-1473754968.JPG?lm=1
2012,109305,Adam Sarota,Australia,0,2,1,0,1467,https://img.a.transfermarkt.technology/portrait/header/s_109305_200_2012_2.jpg?lm=1
2012,80708,Tommy Oar,Australia,0,5,0,0,1380,https://img.a.transfermarkt.technology/portrait/header/s_80708_200_2012_2.jpg?lm=1
2012,21496,Brett Holman,Australia,1,2,1,0,1270,https://img.a.transfermarkt.technology/portrait/header/21496-1458740593.jpg?lm=1
2012,4233,Adam Federici,Australia,0,0,0,0,1170,https://img.a.transfermarkt.technology/portrait/header/s_4233_1032_2012_1.jpg?lm=1
2012,3321,Luke Wilkshire,Australia,0,0,6,0,1142,https://img.a.transfermarkt.technology/portrait/header/3321-1489581306.jpg?lm=1
2012,72651,Bruno Fornaroli,Australia,2,1,1,0,921,https://img.a.transfermarkt.technology/portrait/header/72651-1457180112.jpg?lm=1
2012,4042,Brad Jones,Australia,0,0,1,0,720,https://img.a.transfermarkt.technology/portrait/header/s_4042_31_2012_1.jpg?lm=1
2012,6636,Christian Fuchs,Austria,1,5,4,0,2146,https://img.a.transfermarkt.technology/portrait/header/6636-1646522420.jpg?lm=1
2012,568,Martin Stranzl,Austria,3,0,5,1,2063,https://img.a.transfermarkt.technology/portrait/header/568-1437474557.jpg?lm=1
2012,31159,Martin Harnik,Austria,8,3,5,0,1997,https://img.a.transfermarkt.technology/portrait/header/31159-1630241930.jpg?lm=1
2012,4678,Markus Berger,Austria,0,0,1,0,1800,https://img.a.transfermarkt.technology/portrait/header/4678-1433927317.jpg?lm=1
2012,50628,Florian Hart,Austria,0,0,1,0,1540,https://img.a.transfermarkt.technology/portrait/header/50628-1565957522.jpg?lm=1
2012,31007,Zlatko Junuzovic,Austria,2,1,5,0,1427,https://img.a.transfermarkt.technology/portrait/header/31007-1601103595.png?lm=1
2012,41384,Marko Arnautovic,Austria,5,6,5,0,1414,https://img.a.transfermarkt.technology/portrait/header/41384-1716316175.jpg?lm=1
2012,3059,Ekrem Dag,Austria,1,3,1,0,1367,https://img.a.transfermarkt.technology/portrait/header/s_3059_114_2011_1.jpg?lm=1
2012,2923,Andreas Ivanschitz,Austria,5,5,0,0,1337,https://img.a.transfermarkt.technology/portrait/header/2923-1627808989.jpg?lm=1
2012,37981,Sebastian Prödl,Austria,1,0,2,0,1284,https://img.a.transfermarkt.technology/portrait/header/37981-1522230175.jpg?lm=1
2012,58961,Pavlo Pashayev,Azerbaijan,0,2,0,0,1042,https://img.a.transfermarkt.technology/portrait/header/58961-1611328756.png?lm=1
2012,79232,Ruslan Abyshov,Azerbaijan,1,1,1,0,360,https://img.a.transfermarkt.technology/portrait/header/79232-1681281319.png?lm=1
2012,256381,Magomed Kurbanov,Azerbaijan,0,0,0,0,8,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2012,137203,Emin Mahmudov,Azerbaijan,0,0,0,0,1,https://img.a.transfermarkt.technology/portrait/header/137203-1671107306.png?lm=1
2012,19641,Emmerson Boyce,Barbados,2,0,2,0,1782,https://img.a.transfermarkt.technology/portrait/header/s_19641_1071_2009_1.jpg?lm=1
2012,67369,Nick Blackman,Barbados,1,0,0,0,161,https://img.a.transfermarkt.technology/portrait/header/s_67369_1032_2013_03_07_1.jpg?lm=1
2012,75213,Sergey Veremko,Belarus,0,0,4,0,1620,https://img.a.transfermarkt.technology/portrait/header/75213-1599391918.png?lm=1
2012,15881,Sergey Kornilenko,Belarus,2,0,5,0,1295,https://img.a.transfermarkt.technology/portrait/header/15881-1618240833.png?lm=1
2012,75209,Igor Shitov,Belarus,0,0,4,0,1029,https://img.a.transfermarkt.technology/portrait/header/75209-1617033977.png?lm=1
2012,44318,Timofey Kalachev,Belarus,1,8,3,0,1026,https://img.a.transfermarkt.technology/portrait/header/44318-1557398445.png?lm=1
2012,59352,Aleksandr Martynovich,Belarus,2,0,2,1,983,https://img.a.transfermarkt.technology/portrait/header/59352-1690298703.png?lm=1
2012,26357,Yan Tigorev,Belarus,0,0,4,0,954,https://img.a.transfermarkt.technology/portrait/header/26357-1634675703.png?lm=1
2012,75214,Dmitriy Verkhovtsov,Belarus,1,0,5,0,912,https://img.a.transfermarkt.technology/portrait/header/75214-1634673039.png?lm=1
2012,45613,Sergey Kislyak,Belarus,0,1,1,0,614,https://img.a.transfermarkt.technology/portrait/header/45613-1678986482.png?lm=1
2012,91365,Andrey Voronkov,Belarus,0,0,1,0,470,https://img.a.transfermarkt.technology/portrait/header/91365-1605807275.jpg?lm=1
2012,53331,Maksim Zhavnerchik,Belarus,0,0,2,0,424,https://img.a.transfermarkt.technology/portrait/header/53331-1634810822.png?lm=1
2012,12518,Silvio Proto,Belgium,0,0,4,0,2880,https://img.a.transfermarkt.technology/portrait/header/12518-1535015253.jpg?lm=1
2012,31952,Guillaume Gillet,Belgium,4,6,7,0,2759,https://img.a.transfermarkt.technology/portrait/header/31952-1594035839.jpg?lm=1
2012,13061,Carl Hoefkens,Belgium,0,2,11,0,2601,https://img.a.transfermarkt.technology/portrait/header/13061-1537873933.jpg?lm=1
2012,4377,Thomas Buffel,Belgium,4,13,3,0,2581,https://img.a.transfermarkt.technology/portrait/header/4377-1478246453.jpg?lm=1
2012,42748,Jelle Vossen,Belgium,17,5,4,0,2387,https://img.a.transfermarkt.technology/portrait/header/42748-1626769746.jpg?lm=1
2012,50202,Eden Hazard,Belgium,4,13,1,0,2293,https://img.a.transfermarkt.technology/portrait/header/50202-1665067742.jpg?lm=1
2012,12974,Killian Overmeire,Belgium,0,1,5,0,2250,https://img.a.transfermarkt.technology/portrait/header/12974-1487773342.jpg?lm=1
2012,43250,Jan Vertonghen,Belgium,2,1,5,0,2160,https://img.a.transfermarkt.technology/portrait/header/43250-1668080180.jpg?lm=1
2012,110668,Laurens De Bock,Belgium,0,1,5,1,2139,https://img.a.transfermarkt.technology/portrait/header/110668-1487764265.jpg?lm=1
2012,42710,Toby Alderweireld,Belgium,2,1,2,0,2134,https://img.a.transfermarkt.technology/portrait/header/42710-1664349412.jpg?lm=1
2012,37157,Stéphane Sessègnon,Benin,3,4,0,0,1631,https://img.a.transfermarkt.technology/portrait/header/37157-1572951901.jpg?lm=1
2012,120760,Jonathan Tinhan,Benin,0,1,2,0,58,https://img.a.transfermarkt.technology/portrait/header/s_120760_969_2012_1.jpg?lm=1
2012,76281,Ricardo Pedriel,Bolivia,2,2,2,0,933,https://img.a.transfermarkt.technology/portrait/header/76281-1465323108.jpg?lm=1
2012,103600,Vicente Arze,Bolivia,0,0,1,0,79,https://img.a.transfermarkt.technology/portrait/header/s_103600_9241_2010_1.jpg?lm=1
2012,21175,Vedad Ibisevic,Bosnia-Herzegovina,18,4,7,1,2260,https://img.a.transfermarkt.technology/portrait/header/21175-1532355086.jpg?lm=1
2012,44059,Ervin Zukanovic,Bosnia-Herzegovina,5,2,2,1,1840,https://img.a.transfermarkt.technology/portrait/header/44059-1448964735.jpg?lm=1
2012,33873,Asmir Begovic,Bosnia-Herzegovina,0,0,2,0,1800,https://img.a.transfermarkt.technology/portrait/header/33873-1520608555.jpg?lm=1
2012,61449,Senad Lulic,Bosnia-Herzegovina,0,2,5,0,1648,https://img.a.transfermarkt.technology/portrait/header/61449-1455552952.jpg?lm=1
2012,60790,Toni Sunjic,Bosnia-Herzegovina,0,0,6,0,1562,https://img.a.transfermarkt.technology/portrait/header/60790-1568867691.png?lm=1
2012,25812,Emir Spahic,Bosnia-Herzegovina,0,0,7,0,1418,https://img.a.transfermarkt.technology/portrait/header/25812-1471013415.jpg?lm=1
2012,27900,Mensur Mujdza,Bosnia-Herzegovina,0,0,6,0,1385,https://img.a.transfermarkt.technology/portrait/header/27900-1470815858.jpg?lm=1
2012,51350,Ermin Zec,Bosnia-Herzegovina,3,4,2,0,1263,https://img.a.transfermarkt.technology/portrait/header/51350-1645970458.jpg?lm=1
2012,33343,Danijel Milicevic,Bosnia-Herzegovina,2,3,1,0,1129,https://img.a.transfermarkt.technology/portrait/header/33343-1449741713.jpg?lm=1
2012,78818,Dario Dumic,Bosnia-Herzegovina,2,0,2,1,1113,https://img.a.transfermarkt.technology/portrait/header/78818-1657048651.jpg?lm=1
2012,110326,Jucilei,Brazil,1,0,5,0,2568,https://img.a.transfermarkt.technology/portrait/header/110326-1486897411.jpg?lm=1
2012,68275,Claudemir,Brazil,1,1,4,1,2530,https://img.a.transfermarkt.technology/portrait/header/68275-1580372351.jpeg?lm=1
2012,15018,João Carlos,Brazil,2,1,6,1,2443,https://img.a.transfermarkt.technology/portrait/header/s_15018_232_2014_02_02_1.jpg?lm=1
2012,54375,Giuliano,Brazil,9,7,2,0,2443,https://img.a.transfermarkt.technology/portrait/header/54375-1622820389.jpg?lm=1
2012,22550,Weligton,Brazil,0,2,10,0,2304,https://img.a.transfermarkt.technology/portrait/header/22550-1447239590.jpg?lm=1
2012,54155,Mariano,Brazil,0,2,4,0,2250,https://img.a.transfermarkt.technology/portrait/header/54155-1572951874.jpg?lm=1
2012,16675,César Santin,Brazil,13,5,2,0,2236,https://img.a.transfermarkt.technology/portrait/header/s_16675_190_2013_10_15_1.jpg?lm=1
2012,27378,Cleiton Xavier,Brazil,12,5,0,0,2224,https://img.a.transfermarkt.technology/portrait/header/27378-1543834076.jpg?lm=1
2012,52920,Marcelo,Brazil,2,0,2,0,2219,https://img.a.transfermarkt.technology/portrait/header/52920-1437558077.jpg?lm=1
2012,46741,David Luiz,Brazil,3,0,9,0,2214,https://img.a.transfermarkt.technology/portrait/header/46741-1472656986.jpg?lm=1
2012,24480,Nikolay Mihaylov,Bulgaria,0,0,0,0,1920,https://img.a.transfermarkt.technology/portrait/header/24480-1681658070.png?lm=1
2012,36812,Blagoy Georgiev,Bulgaria,1,6,3,0,1890,https://img.a.transfermarkt.technology/portrait/header/36812-1554251672.png?lm=1
2012,15885,Kostadin Hazurov,Bulgaria,8,4,3,0,1794,https://img.a.transfermarkt.technology/portrait/header/15885-1655554897.png?lm=1
2012,25918,Zahari Sirakov,Bulgaria,0,0,2,0,1530,https://img.a.transfermarkt.technology/portrait/header/25918-1646135050.png?lm=1
2012,65,Dimitar Berbatov,Bulgaria,6,4,1,0,1395,https://img.a.transfermarkt.technology/portrait/header/65-1683670068.jpg?lm=1
2012,36235,Petar Zanev,Bulgaria,0,0,7,0,1331,https://img.a.transfermarkt.technology/portrait/header/36235-1658038542.png?lm=1
2012,49038,Chigozie Udoji,Bulgaria,4,2,2,0,1330,https://img.a.transfermarkt.technology/portrait/header/49038-1638214537.png?lm=1
2012,9786,Georgi Peev,Bulgaria,3,1,3,0,1328,https://img.a.transfermarkt.technology/portrait/header/9786-1675343269.png?lm=1
2012,35259,Valentin Iliev,Bulgaria,0,0,6,0,1280,https://img.a.transfermarkt.technology/portrait/header/35259-1670678334.png?lm=1
2012,15033,Velizar Dimitrov,Bulgaria,1,6,0,0,1072,https://img.a.transfermarkt.technology/portrait/header/15033-1672253088.png?lm=1
2012,57402,Charles Kaboré,Burkina Faso,0,2,5,0,2045,https://img.a.transfermarkt.technology/portrait/header/57402-1605115844.png?lm=1
2012,19139,Jonathan Pitroipa,Burkina Faso,6,4,2,0,1685,https://img.a.transfermarkt.technology/portrait/header/19139-1513765837.jpg?lm=1
2012,43242,Alain Traoré,Burkina Faso,6,4,0,0,1066,https://img.a.transfermarkt.technology/portrait/header/43242-1449572993.jpg?lm=1
2012,123305,Djakaridja Koné,Burkina Faso,0,2,1,1,1008,https://img.a.transfermarkt.technology/portrait/header/123305-1444744331.jpg?lm=1
2012,57186,Bakary Koné,Burkina Faso,0,0,4,0,990,https://img.a.transfermarkt.technology/portrait/header/57186-1564692973.png?lm=1
2012,15486,Aristide Bancé,Burkina Faso,1,2,2,0,804,https://img.a.transfermarkt.technology/portrait/header/s_15486_167_2012_2.jpg?lm=1
2012,170903,Steeve Yago,Burkina Faso,0,0,0,0,797,https://img.a.transfermarkt.technology/portrait/header/170903-1668888687.jpg?lm=1
2012,149446,Bryan Dabo,Burkina Faso,0,0,1,0,236,https://img.a.transfermarkt.technology/portrait/header/149446-1634686942.png?lm=1
2012,72829,Daouda Diakité,Burkina Faso,0,0,0,0,10,https://img.a.transfermarkt.technology/portrait/header/72829-1578305101.png?lm=1
2012,18949,Mémé Tchité,Burundi,6,4,1,0,1732,https://img.a.transfermarkt.technology/portrait/header/18949-1487601133.jpg?lm=1
2012,158697,Gaël Bigirimana,Burundi,1,0,3,0,986,https://img.a.transfermarkt.technology/portrait/header/158697-1561368328.png?lm=1
2012,59872,Valery Nahayo,Burundi,0,0,3,0,920,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2012,65681,Dugary Ndabashinze,Burundi,1,1,1,0,402,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2012,4257,Samuel Eto'o,Cameroon,15,7,4,0,2600,https://img.a.transfermarkt.technology/portrait/header/4257-1683640611.jpg?lm=1
2012,60577,Nicolas N'Koulou,Cameroon,0,0,5,0,2333,https://img.a.transfermarkt.technology/portrait/header/60577-1705920173.png?lm=1
2012,45624,Aurélien Chedjou,Cameroon,3,0,4,0,2182,https://img.a.transfermarkt.technology/portrait/header/45624-1604402032.jpg?lm=1
2012,80709,Willie Overtoom,Cameroon,6,11,1,0,1861,https://img.a.transfermarkt.technology/portrait/header/80709-1418854963.jpg?lm=1
2012,37857,Ernest N'For,Cameroon,3,6,6,0,1853,https://img.a.transfermarkt.technology/portrait/header/37857-1617018623.jpg?lm=1
2012,82105,Joel Matip,Cameroon,1,0,4,0,1748,https://img.a.transfermarkt.technology/portrait/header/82105-1702049783.jpg?lm=1
2012,18416,Aloys Nong,Cameroon,7,4,4,0,1742,https://img.a.transfermarkt.technology/portrait/header/s_18416_3368_2013_10_17_1.jpg?lm=1
2012,113938,Dany Nounkeu,Cameroon,0,0,3,0,1710,https://img.a.transfermarkt.technology/portrait/header/113938-1502557856.jpg?lm=1
2012,6803,Henri Bedimo,Cameroon,0,0,5,0,1608,https://img.a.transfermarkt.technology/portrait/header/6803-1448018788.jpg?lm=1
2012,5470,Charles Itandje,Cameroon,0,0,0,0,1530,https://img.a.transfermarkt.technology/portrait/header/5470-1494191684.jpg?lm=1
2012,74861,David Wotherspoon,Canada,3,8,2,0,1793,https://img.a.transfermarkt.technology/portrait/header/74861-1536047571.jpg?lm=1
2012,54716,Steven Vitória,Canada,6,0,7,0,1255,https://img.a.transfermarkt.technology/portrait/header/54716-1630252446.jpg?lm=1
2012,67797,Milan Borjan,Canada,0,0,2,0,1233,https://img.a.transfermarkt.technology/portrait/header/67797-1663922624.jpg?lm=1
2012,16968,Marcel de Jong,Canada,0,0,2,0,1059,https://img.a.transfermarkt.technology/portrait/header/16968-1521278532.jpg?lm=1
2012,24155,Olivier Occéan,Canada,1,1,0,0,932,https://img.a.transfermarkt.technology/portrait/header/s_24155_2_2014_02_02_1.jpg?lm=1
2012,58993,Junior Hoilett,Canada,2,0,0,0,835,https://img.a.transfermarkt.technology/portrait/header/58993-1554051302.jpg?lm=1
2012,44913,Simeon Jackson,Canada,1,0,0,0,299,https://img.a.transfermarkt.technology/portrait/header/s_44913_1123_2013_03_06_1.jpg?lm=1
2012,19375,Ricardo Silva,Cape Verde,0,0,1,0,1187,https://img.a.transfermarkt.technology/portrait/header/19375-1541088906.jpg?lm=1
2012,90660,Héldon,Cape Verde,3,0,2,0,1147,https://img.a.transfermarkt.technology/portrait/header/90660-1478771318.jpg?lm=1
2012,80462,Babanco,Cape Verde,0,4,4,0,1087,https://img.a.transfermarkt.technology/portrait/header/80462-1534350876.png?lm=1
2012,197149,Nivaldo,Cape Verde,0,1,4,0,849,https://img.a.transfermarkt.technology/portrait/header/s_197149_2990_2013_01_23_1.jpg?lm=1
2012,80009,Odaïr Fortes,Cape Verde,1,3,1,0,793,https://img.a.transfermarkt.technology/portrait/header/s_80009_1421_2013_10_10_1.jpg?lm=1
2012,204453,Brito,Cape Verde,2,0,2,0,599,https://img.a.transfermarkt.technology/portrait/header/204453-1478083490.jpg?lm=1
2012,197170,Djaniny,Cape Verde,0,0,0,0,538,https://img.a.transfermarkt.technology/portrait/header/197170-1630524688.png?lm=1
2012,111627,Ryan Mendes,Cape Verde,2,1,1,0,453,https://img.a.transfermarkt.technology/portrait/header/111627-1695219605.png?lm=1
2012,86759,David Silva,Cape Verde,1,0,0,0,445,https://img.a.transfermarkt.technology/portrait/header/86759-1670674447.png?lm=1
2012,126413,Jerson Cabral,Cape Verde,0,1,1,0,408,https://img.a.transfermarkt.technology/portrait/header/126413-1658512332.png?lm=1
2012,41261,Habib Habibou,Central African Republic,6,3,1,0,639,https://img.a.transfermarkt.technology/portrait/header/41261-1448382725.png?lm=1
2012,127189,Geoffrey Kondogbia,Central African Republic,0,1,0,0,546,https://img.a.transfermarkt.technology/portrait/header/127189-1703066053.jpg?lm=1
2012,31208,Éloge Enza-Yamissi,Central African Republic,0,0,0,0,155,https://img.a.transfermarkt.technology/portrait/header/s_31208_12933_2012_1.jpg?lm=1
2012,127073,Lionel Zouma,Central African Republic,0,0,0,0,15,https://img.a.transfermarkt.technology/portrait/header/s_127073_750_2012_1.jpg?lm=1
2012,82364,Ezechiel Ndouasel,Chad,2,0,3,1,426,https://img.a.transfermarkt.technology/portrait/header/82364-1631973120.png?lm=1
2012,37666,Arturo Vidal,Chile,9,5,8,0,1874,https://img.a.transfermarkt.technology/portrait/header/37666-1502276644.jpg?lm=1
2012,3413,Rodrigo Tello,Chile,2,8,2,0,1576,https://img.a.transfermarkt.technology/portrait/header/s_3413_825_2013_09_06_1.jpg?lm=1
2012,18871,Jean Beausejour,Chile,0,6,3,0,1541,https://img.a.transfermarkt.technology/portrait/header/18871-1497615523.jpg?lm=1
2012,60889,Gary Medel,Chile,3,1,7,1,1370,https://img.a.transfermarkt.technology/portrait/header/60889-1630574292.jpg?lm=1
2012,5896,David Pizarro,Chile,1,1,10,0,1353,https://img.a.transfermarkt.technology/portrait/header/s_5896_430_2013_03_12_1.jpg?lm=1
2012,60885,Marco Estrada,Chile,2,0,3,1,1317,https://img.a.transfermarkt.technology/portrait/header/s_60885_969_2012_1.jpg?lm=1
2012,64952,Sebastián Pinto,Chile,7,1,2,0,1231,https://img.a.transfermarkt.technology/portrait/header/64952-1442237031.jpg?lm=1
2012,22131,Jaime Valdés,Chile,3,1,8,0,1201,https://img.a.transfermarkt.technology/portrait/header/s_22131_130_2013_09_18_1.jpg?lm=1
2012,14520,Pablo Contreras,Chile,0,0,4,0,1171,https://img.a.transfermarkt.technology/portrait/header/s_14520_683_2012_1.jpg?lm=1
2012,40433,Alexis Sánchez,Chile,1,6,0,0,1143,https://img.a.transfermarkt.technology/portrait/header/40433-1660118147.jpg?lm=1
2012,19363,Xavier Chen,Chinese Taipei,0,1,4,0,1349,https://img.a.transfermarkt.technology/portrait/header/19363-1484751034.jpg?lm=1
2012,119235,Carlos Bacca,Colombia,20,4,5,0,1919,https://img.a.transfermarkt.technology/portrait/header/119235-1448983000.jpg?lm=1
2012,74418,Jackson Martínez,Colombia,15,2,2,0,1728,https://img.a.transfermarkt.technology/portrait/header/74418-1447152748.jpg?lm=1
2012,39090,Fredy Guarín,Colombia,6,8,6,0,1639,https://img.a.transfermarkt.technology/portrait/header/39090-1410339957.jpg?lm=1
2012,40937,Elkin Soto,Colombia,1,2,3,0,1555,https://img.a.transfermarkt.technology/portrait/header/40937-1437396697.jpg?lm=1
2012,88103,James Rodríguez,Colombia,8,8,3,0,1546,https://img.a.transfermarkt.technology/portrait/header/88103-1720681352.jpg?lm=1
2012,37941,Camilo Zúñiga,Colombia,0,1,4,0,1480,https://img.a.transfermarkt.technology/portrait/header/37941-1418292035.jpg?lm=1
2012,91970,Juan Cuadrado,Colombia,1,3,6,0,1473,https://img.a.transfermarkt.technology/portrait/header/91970-1663576912.jpg?lm=1
